715	2013	12	17	5.73	8.06
716	2013	12	18	1.19	0
717	2013	12	19	1.15	1.32
718	2013	12	20	3.31	4.37
719	2013	12	21	1.85	7.74
720	2013	12	22	5.98	10.41
721	2013	12	23	3.62	1.23
722	2013	12	24	1.9	7.02
723	2013	12	25	5.71	23.37
724	2013	12	26	4.34	0.94
725	2013	12	27	3.27	0.05
726	2013	12	28	3.05	22.25
727	2013	12	29	4.96	1.84
728	2013	12	30	1.1	1.74
729	2013	12	31	1.17	3.89
730	2014	1	1	4.52	0.89
731	2014	1	2	1.99	1.55
732	2014	1	3	1.3	11.15
733	2014	1	4	3.55	10.05
734	2014	1	5	4.09	0.42
735	2014	1	6	2.31	1.73
736	2014	1	7	2.81	7.88
737	2014	1	8	6.1	0.72
738	2014	1	9	4.32	0.48
739	2014	1	10	1.03	0
740	2014	1	11	-0.6	0.33
741	2014	1	12	-5.89	3.83
742	2014	1	13	-13.29	0.47
743	2014	1	14	-11.6	2.49
744	2014	1	15	-7.21	2.49
745	2014	1	16	-6.46	7.75
746	2014	1	17	-5.48	3.59
747	2014	1	18	-7.19	0.02
748	2014	1	19	-6.73	0
749	2014	1	20	-5.3	0.09
750	2014	1	21	-5.71	0
751	2014	1	22	-7.19	0
752	2014	1	23	-8.5	0.21
753	2014	1	24	-8.72	0.11
754	2014	1	25	-7.43	0.02
755	2014	1	26	-6.39	0
756	2014	1	27	-6.55	0.81
757	2014	1	28	-3.45	3.09
758	2014	1	29	-2.34	1.4
759	2014	1	30	-5.11	2.42
760	2014	1	31	-5.58	4.02
761	2014	2	1	-5.06	0.26
762	2014	2	2	-2.81	1.49
763	2014	2	3	1.88	4.52
764	2014	2	4	1.62	0
765	2014	2	5	-0.08	0.05
766	2014	2	6	-0.78	0.33
767	2014	2	7	-0.06	4.9
768	2014	2	8	0.78	11.72
769	2014	2	9	1.13	4.31
770	2014	2	10	1.98	1.84
771	2014	2	11	2.35	1.71
772	2014	2	12	1.09	2.55
773	2014	2	13	1.19	2.33
774	2014	2	14	1.02	8.29
775	2014	2	15	1.9	1.17
776	2014	2	16	2.1	25.1
